Price,SMA_20,SMA_50,SMA_100,SMA_200,Momentum_20,Momentum_50,Volume_Uptrend,Golden_Cross,SMA_50_above_200,SMA_20_above_50,SMA_50_above_100,SMA_20_above_200,Perfect_Setup,Abs_30d,Abs_90d,Abs_180d,Rel_30d,Rel_90d,Rel_180d,Ticker
"<span data-order=""4234.20"">4234.20</span>","<span data-order=""4450.56"">4450.56</span>","<span data-order=""4390.21"">4390.21</span>","<span data-order=""4277.63"">4277.63</span>","<span data-order=""4061.89"">4061.89</span>","<span data-order=""-5.30"">-5.30</span>","<span data-order=""-0.74"">-0.74</span>",True,False,True,True,True,True,False,"<span data-order=""-5.82"">-5.82%</span>","<span data-order=""8.76"">8.76%</span>","<span data-order=""-8.85"">-8.85%</span>","<span data-order=""-4.97"">-4.97%</span>","<span data-order=""8.72"">8.72%</span>","<span data-order=""-16.43"">-16.43%</span>",SUPREMEIND.NS
"<span data-order=""55.18"">55.18</span>","<span data-order=""57.54"">57.54</span>","<span data-order=""59.59"">59.59</span>","<span data-order=""62.42"">62.42</span>","<span data-order=""59.47"">59.47</span>","<span data-order=""-4.85"">-4.85</span>","<span data-order=""-17.12"">-17.12</span>",True,False,True,False,False,False,False,"<span data-order=""-5.12"">-5.12%</span>","<span data-order=""-16.80"">-16.80%</span>","<span data-order=""-3.48"">-3.48%</span>","<span data-order=""-4.27"">-4.27%</span>","<span data-order=""-16.84"">-16.84%</span>","<span data-order=""-11.06"">-11.06%</span>",SUZLON.NS
"<span data-order=""417.75"">417.75</span>","<span data-order=""432.86"">432.86</span>","<span data-order=""419.45"">419.45</span>","<span data-order=""391.37"">391.37</span>","<span data-order=""396.58"">396.58</span>","<span data-order=""-2.98"">-2.98</span>","<span data-order=""0.14"">0.14</span>",False,False,True,True,True,True,False,"<span data-order=""-4.12"">-4.12%</span>","<span data-order=""30.47"">30.47%</span>","<span data-order=""-10.07"">-10.07%</span>","<span data-order=""-3.26"">-3.26%</span>","<span data-order=""30.42"">30.42%</span>","<span data-order=""-17.66"">-17.66%</span>",SWIGGY.NS
"<span data-order=""3414.40"">3414.40</span>","<span data-order=""3478.04"">3478.04</span>","<span data-order=""3199.08"">3199.08</span>","<span data-order=""3002.44"">3002.44</span>","<span data-order=""2722.59"">2722.59</span>","<span data-order=""4.21"">4.21</span>","<span data-order=""18.60"">18.60</span>",False,False,True,True,True,True,False,"<span data-order=""6.05"">6.05%</span>","<span data-order=""22.79"">22.79%</span>","<span data-order=""47.37"">47.37%</span>","<span data-order=""6.90"">6.90%</span>","<span data-order=""22.75"">22.75%</span>","<span data-order=""39.79"">39.79%</span>",TVSMOTOR.NS
"<span data-order=""536.45"">536.45</span>","<span data-order=""527.30"">527.30</span>","<span data-order=""524.30"">524.30</span>","<span data-order=""517.71"">517.71</span>","<span data-order=""521.58"">521.58</span>","<span data-order=""5.38"">5.38</span>","<span data-order=""0.92"">0.92</span>",False,False,True,True,True,True,False,"<span data-order=""2.91"">2.91%</span>","<span data-order=""8.52"">8.52%</span>","<span data-order=""-1.69"">-1.69%</span>","<span data-order=""3.76"">3.76%</span>","<span data-order=""8.48"">8.48%</span>","<span data-order=""-9.28"">-9.28%</span>",JSWENERGY.NS
"<span data-order=""1445.80"">1445.80</span>","<span data-order=""1489.52"">1489.52</span>","<span data-order=""1486.37"">1486.37</span>","<span data-order=""1537.20"">1537.20</span>","<span data-order=""1619.31"">1619.31</span>","<span data-order=""-2.25"">-2.25</span>","<span data-order=""-7.96"">-7.96</span>",True,False,False,True,False,False,False,"<span data-order=""-3.38"">-3.38%</span>","<span data-order=""-6.72"">-6.72%</span>","<span data-order=""-24.43"">-24.43%</span>","<span data-order=""-2.53"">-2.53%</span>","<span data-order=""-6.76"">-6.76%</span>","<span data-order=""-32.01"">-32.01%</span>",INFY.NS
"<span data-order=""5199.00"">5199.00</span>","<span data-order=""5247.92"">5247.92</span>","<span data-order=""5223.05"">5223.05</span>","<span data-order=""5562.29"">5562.29</span>","<span data-order=""5658.12"">5658.12</span>","<span data-order=""0.20"">0.20</span>","<span data-order=""-9.49"">-9.49</span>",False,False,False,True,False,False,False,"<span data-order=""1.12"">1.12%</span>","<span data-order=""-13.40"">-13.40%</span>","<span data-order=""-14.74"">-14.74%</span>","<span data-order=""1.97"">1.97%</span>","<span data-order=""-13.44"">-13.44%</span>","<span data-order=""-22.32"">-22.32%</span>",ABB.NS
"<span data-order=""11996.00"">11996.00</span>","<span data-order=""12971.78"">12971.78</span>","<span data-order=""13325.88"">13325.88</span>","<span data-order=""13509.68"">13509.68</span>","<span data-order=""12517.86"">12517.86</span>","<span data-order=""-7.43"">-7.43</span>","<span data-order=""-14.32"">-14.32</span>",True,False,True,False,False,True,False,"<span data-order=""-12.00"">-12.00%</span>","<span data-order=""-11.29"">-11.29%</span>","<span data-order=""13.74"">13.74%</span>","<span data-order=""-11.15"">-11.15%</span>","<span data-order=""-11.33"">-11.33%</span>","<span data-order=""6.16"">6.16%</span>",BAJAJHLDNG.NS
"<span data-order=""259.60"">259.60</span>","<span data-order=""245.49"">245.49</span>","<span data-order=""242.40"">242.40</span>","<span data-order=""240.87"">240.87</span>","<span data-order=""229.65"">229.65</span>","<span data-order=""8.88"">8.88</span>","<span data-order=""8.40"">8.40</span>",True,False,True,True,True,True,False,"<span data-order=""6.67"">6.67%</span>","<span data-order=""10.50"">10.50%</span>","<span data-order=""20.04"">20.04%</span>","<span data-order=""7.53"">7.53%</span>","<span data-order=""10.46"">10.46%</span>","<span data-order=""12.46"">12.46%</span>",BANKBARODA.NS
"<span data-order=""124.63"">124.63</span>","<span data-order=""118.20"">118.20</span>","<span data-order=""115.03"">115.03</span>","<span data-order=""115.59"">115.59</span>","<span data-order=""108.36"">108.36</span>","<span data-order=""9.74"">9.74</span>","<span data-order=""10.17"">10.17</span>",True,False,True,True,False,True,False,"<span data-order=""7.49"">7.49%</span>","<span data-order=""7.68"">7.68%</span>","<span data-order=""36.50"">36.50%</span>","<span data-order=""8.34"">8.34%</span>","<span data-order=""7.64"">7.64%</span>","<span data-order=""28.91"">28.91%</span>",BANKINDIA.NS
"<span data-order=""1541.80"">1541.80</span>","<span data-order=""1536.59"">1536.59</span>","<span data-order=""1545.29"">1545.29</span>","<span data-order=""1717.18"">1717.18</span>","<span data-order=""1478.13"">1478.13</span>","<span data-order=""5.31"">5.31</span>","<span data-order=""-10.19"">-10.19</span>",True,False,True,False,False,True,False,"<span data-order=""1.48"">1.48%</span>","<span data-order=""-19.54"">-19.54%</span>","<span data-order=""34.31"">34.31%</span>","<span data-order=""2.34"">2.34%</span>","<span data-order=""-19.58"">-19.58%</span>","<span data-order=""26.73"">26.73%</span>",BDL.NS
"<span data-order=""406.50"">406.50</span>","<span data-order=""395.39"">395.39</span>","<span data-order=""386.74"">386.74</span>","<span data-order=""391.93"">391.93</span>","<span data-order=""337.40"">337.40</span>","<span data-order=""7.34"">7.34</span>","<span data-order=""1.08"">1.08</span>",True,False,True,True,False,True,False,"<span data-order=""8.63"">8.63%</span>","<span data-order=""4.35"">4.35%</span>","<span data-order=""51.80"">51.80%</span>","<span data-order=""9.49"">9.49%</span>","<span data-order=""4.31"">4.31%</span>","<span data-order=""44.21"">44.21%</span>",BEL.NS
"<span data-order=""1212.40"">1212.40</span>","<span data-order=""1213.20"">1213.20</span>","<span data-order=""1183.32"">1183.32</span>","<span data-order=""1224.33"">1224.33</span>","<span data-order=""1185.75"">1185.75</span>","<span data-order=""6.86"">6.86</span>","<span data-order=""-0.69"">-0.69</span>",True,False,False,True,False,True,False,"<span data-order=""4.62"">4.62%</span>","<span data-order=""-2.59"">-2.59%</span>","<span data-order=""4.36"">4.36%</span>","<span data-order=""5.47"">5.47%</span>","<span data-order=""-2.63"">-2.63%</span>","<span data-order=""-3.22"">-3.22%</span>",BHARATFORG.NS
"<span data-order=""238.45"">238.45</span>","<span data-order=""228.48"">228.48</span>","<span data-order=""227.89"">227.89</span>","<span data-order=""241.47"">241.47</span>","<span data-order=""226.63"">226.63</span>","<span data-order=""10.87"">10.87</span>","<span data-order=""-6.16"">-6.16</span>",True,False,True,True,False,True,False,"<span data-order=""8.06"">8.06%</span>","<span data-order=""-8.16"">-8.16%</span>","<span data-order=""24.08"">24.08%</span>","<span data-order=""8.91"">8.91%</span>","<span data-order=""-8.20"">-8.20%</span>","<span data-order=""16.50"">16.50%</span>",BHEL.NS
"<span data-order=""339.65"">339.65</span>","<span data-order=""322.97"">322.97</span>","<span data-order=""321.60"">321.60</span>","<span data-order=""321.26"">321.26</span>","<span data-order=""296.49"">296.49</span>","<span data-order=""7.84"">7.84</span>","<span data-order=""0.63"">0.63</span>",True,False,True,True,True,True,False,"<span data-order=""6.16"">6.16%</span>","<span data-order=""8.76"">8.76%</span>","<span data-order=""32.52"">32.52%</span>","<span data-order=""7.01"">7.01%</span>","<span data-order=""8.72"">8.72%</span>","<span data-order=""24.94"">24.94%</span>",BPCL.NS
"<span data-order=""1878.40"">1878.40</span>","<span data-order=""1914.78"">1914.78</span>","<span data-order=""1909.15"">1909.15</span>","<span data-order=""1898.76"">1898.76</span>","<span data-order=""1784.63"">1784.63</span>","<span data-order=""-0.47"">-0.47</span>","<span data-order=""-1.61"">-1.61</span>",True,False,True,True,True,True,False,"<span data-order=""-2.59"">-2.59%</span>","<span data-order=""2.73"">2.73%</span>","<span data-order=""18.59"">18.59%</span>","<span data-order=""-1.74"">-1.74%</span>","<span data-order=""2.69"">2.69%</span>","<span data-order=""11.01"">11.01%</span>",BHARTIARTL.NS
"<span data-order=""1630.50"">1630.50</span>","<span data-order=""1723.99"">1723.99</span>","<span data-order=""1764.81"">1764.81</span>","<span data-order=""1775.43"">1775.43</span>","<span data-order=""1601.43"">1601.43</span>","<span data-order=""-7.88"">-7.88</span>","<span data-order=""-8.53"">-8.53</span>",True,False,True,False,False,True,False,"<span data-order=""-7.77"">-7.77%</span>","<span data-order=""-3.08"">-3.08%</span>","<span data-order=""12.85"">12.85%</span>","<span data-order=""-6.91"">-6.91%</span>","<span data-order=""-3.12"">-3.12%</span>","<span data-order=""5.27"">5.27%</span>",BHARTIHEXA.NS
"<span data-order=""341.00"">341.00</span>","<span data-order=""358.56"">358.56</span>","<span data-order=""364.71"">364.71</span>","<span data-order=""358.92"">358.92</span>","<span data-order=""352.94"">352.94</span>","<span data-order=""-4.24"">-4.24</span>","<span data-order=""-13.59"">-13.59</span>",False,False,True,False,True,True,False,"<span data-order=""-5.13"">-5.13%</span>","<span data-order=""1.91"">1.91%</span>","<span data-order=""-6.50"">-6.50%</span>","<span data-order=""-4.28"">-4.28%</span>","<span data-order=""1.87"">1.87%</span>","<span data-order=""-14.08"">-14.08%</span>",BIOCON.NS
"<span data-order=""1877.80"">1877.80</span>","<span data-order=""1918.75"">1918.75</span>","<span data-order=""1861.69"">1861.69</span>","<span data-order=""1760.38"">1760.38</span>","<span data-order=""1862.57"">1862.57</span>","<span data-order=""-4.22"">-4.22</span>","<span data-order=""6.44"">6.44</span>",False,False,False,True,True,True,False,"<span data-order=""-1.24"">-1.24%</span>","<span data-order=""21.30"">21.30%</span>","<span data-order=""0.90"">0.90%</span>","<span data-order=""-0.38"">-0.38%</span>","<span data-order=""21.26"">21.26%</span>","<span data-order=""-6.68"">-6.68%</span>",BLUESTARCO.NS
"<span data-order=""38150.00"">38150.00</span>","<span data-order=""40122.75"">40122.75</span>","<span data-order=""39451.29"">39451.29</span>","<span data-order=""35926.55"">35926.55</span>","<span data-order=""32557.24"">32557.24</span>","<span data-order=""-4.53"">-4.53</span>","<span data-order=""0.06"">0.06</span>",False,False,True,True,True,True,False,"<span data-order=""-3.01"">-3.01%</span>","<span data-order=""20.35"">20.35%</span>","<span data-order=""17.78"">17.78%</span>","<span data-order=""-2.16"">-2.16%</span>","<span data-order=""20.31"">20.31%</span>","<span data-order=""10.20"">10.20%</span>",BOSCHLTD.NS
"<span data-order=""5991.00"">5991.00</span>","<span data-order=""6075.43"">6075.43</span>","<span data-order=""5786.79"">5786.79</span>","<span data-order=""5677.06"">5677.06</span>","<span data-order=""5295.01"">5295.01</span>","<span data-order=""1.69"">1.69</span>","<span data-order=""6.83"">6.83</span>",False,False,True,True,True,True,False,"<span data-order=""5.09"">5.09%</span>","<span data-order=""10.43"">10.43%</span>","<span data-order=""23.19"">23.19%</span>","<span data-order=""5.94"">5.94%</span>","<span data-order=""10.38"">10.38%</span>","<span data-order=""15.61"">15.61%</span>",BRITANNIA.NS
"<span data-order=""740.95"">740.95</span>","<span data-order=""763.79"">763.79</span>","<span data-order=""710.40"">710.40</span>","<span data-order=""696.31"">696.31</span>","<span data-order=""665.96"">665.96</span>","<span data-order=""0.18"">0.18</span>","<span data-order=""8.86"">8.86</span>",False,False,True,True,True,True,False,"<span data-order=""9.89"">9.89%</span>","<span data-order=""6.66"">6.66%</span>","<span data-order=""20.70"">20.70%</span>","<span data-order=""10.75"">10.75%</span>","<span data-order=""6.62"">6.62%</span>","<span data-order=""13.12"">13.12%</span>",CGPOWER.NS
"<span data-order=""123.76"">123.76</span>","<span data-order=""115.47"">115.47</span>","<span data-order=""111.29"">111.29</span>","<span data-order=""110.75"">110.75</span>","<span data-order=""100.26"">100.26</span>","<span data-order=""14.24"">14.24</span>","<span data-order=""14.54"">14.54</span>",True,False,True,True,True,True,False,"<span data-order=""11.43"">11.43%</span>","<span data-order=""15.55"">15.55%</span>","<span data-order=""37.52"">37.52%</span>","<span data-order=""12.28"">12.28%</span>","<span data-order=""15.51"">15.51%</span>","<span data-order=""29.94"">29.94%</span>",CANBK.NS
"<span data-order=""1610.80"">1610.80</span>","<span data-order=""1551.22"">1551.22</span>","<span data-order=""1510.71"">1510.71</span>","<span data-order=""1547.49"">1547.49</span>","<span data-order=""1465.82"">1465.82</span>","<span data-order=""12.53"">12.53</span>","<span data-order=""2.40"">2.40</span>",True,False,True,True,False,True,False,"<span data-order=""5.77"">5.77%</span>","<span data-order=""-3.22"">-3.22%</span>","<span data-order=""31.94"">31.94%</span>","<span data-order=""6.63"">6.63%</span>","<span data-order=""-3.26"">-3.26%</span>","<span data-order=""24.36"">24.36%</span>",CHOLAFIN.NS
"<span data-order=""1488.00"">1488.00</span>","<span data-order=""1549.80"">1549.80</span>","<span data-order=""1543.69"">1543.69</span>","<span data-order=""1514.40"">1514.40</span>","<span data-order=""1487.13"">1487.13</span>","<span data-order=""-6.25"">-6.25</span>","<span data-order=""0.38"">0.38</span>",True,False,True,True,True,True,False,"<span data-order=""-3.93"">-3.93%</span>","<span data-order=""1.12"">1.12%</span>","<span data-order=""2.18"">2.18%</span>","<span data-order=""-3.08"">-3.08%</span>","<span data-order=""1.08"">1.08%</span>","<span data-order=""-5.40"">-5.40%</span>",CIPLA.NS
"<span data-order=""388.30"">388.30</span>","<span data-order=""391.90"">391.90</span>","<span data-order=""381.50"">381.50</span>","<span data-order=""382.20"">382.20</span>","<span data-order=""376.36"">376.36</span>","<span data-order=""2.75"">2.75</span>","<span data-order=""2.79"">2.79</span>",True,False,True,True,False,True,False,"<span data-order=""2.13"">2.13%</span>","<span data-order=""-0.83"">-0.83%</span>","<span data-order=""9.97"">9.97%</span>","<span data-order=""2.99"">2.99%</span>","<span data-order=""-0.87"">-0.87%</span>","<span data-order=""2.39"">2.39%</span>",COALINDIA.NS
"<span data-order=""1861.60"">1861.60</span>","<span data-order=""1794.66"">1794.66</span>","<span data-order=""1745.12"">1745.12</span>","<span data-order=""1887.03"">1887.03</span>","<span data-order=""1655.43"">1655.43</span>","<span data-order=""7.25"">7.25</span>","<span data-order=""1.31"">1.31</span>",True,False,True,True,False,True,False,"<span data-order=""9.18"">9.18%</span>","<span data-order=""-4.53"">-4.53%</span>","<span data-order=""30.93"">30.93%</span>","<span data-order=""10.04"">10.04%</span>","<span data-order=""-4.57"">-4.57%</span>","<span data-order=""23.35"">23.35%</span>",COCHINSHIP.NS
"<span data-order=""1600.80"">1600.80</span>","<span data-order=""1692.04"">1692.04</span>","<span data-order=""1700.67"">1700.67</span>","<span data-order=""1752.15"">1752.15</span>","<span data-order=""1680.62"">1680.62</span>","<span data-order=""-7.56"">-7.56</span>","<span data-order=""-13.66"">-13.66</span>",True,False,True,False,False,True,False,"<span data-order=""-7.37"">-7.37%</span>","<span data-order=""-5.25"">-5.25%</span>","<span data-order=""-6.20"">-6.20%</span>","<span data-order=""-6.52"">-6.52%</span>","<span data-order=""-5.29"">-5.29%</span>","<span data-order=""-13.78"">-13.78%</span>",COFORGE.NS
"<span data-order=""2224.90"">2224.90</span>","<span data-order=""2336.84"">2336.84</span>","<span data-order=""2293.56"">2293.56</span>","<span data-order=""2372.08"">2372.08</span>","<span data-order=""2469.85"">2469.85</span>","<span data-order=""-6.59"">-6.59</span>","<span data-order=""-6.50"">-6.50</span>",False,False,False,True,False,False,False,"<span data-order=""-5.34"">-5.34%</span>","<span data-order=""-11.25"">-11.25%</span>","<span data-order=""-17.11"">-17.11%</span>","<span data-order=""-4.49"">-4.49%</span>","<span data-order=""-11.29"">-11.29%</span>","<span data-order=""-24.69"">-24.69%</span>",COLPAL.NS
"<span data-order=""111.47"">111.47</span>","<span data-order=""112.54"">112.54</span>","<span data-order=""113.32"">113.32</span>","<span data-order=""117.86"">117.86</span>","<span data-order=""118.42"">118.42</span>","<span data-order=""-1.52"">-1.52</span>","<span data-order=""-8.22"">-8.22</span>",True,False,False,False,False,False,False,"<span data-order=""-1.37"">-1.37%</span>","<span data-order=""-9.93"">-9.93%</span>","<span data-order=""-3.78"">-3.78%</span>","<span data-order=""-0.52"">-0.52%</span>","<span data-order=""-9.97"">-9.97%</span>","<span data-order=""-11.36"">-11.36%</span>",BAJAJHFL.NS
"<span data-order=""2007.00"">2007.00</span>","<span data-order=""2043.08"">2043.08</span>","<span data-order=""1987.88"">1987.88</span>","<span data-order=""2001.98"">2001.98</span>","<span data-order=""1914.94"">1914.94</span>","<span data-order=""2.08"">2.08</span>","<span data-order=""-1.60"">-1.60</span>",False,False,True,True,False,True,False,"<span data-order=""1.36"">1.36%</span>","<span data-order=""-0.71"">-0.71%</span>","<span data-order=""17.19"">17.19%</span>","<span data-order=""2.22"">2.22%</span>","<span data-order=""-0.75"">-0.75%</span>","<span data-order=""9.60"">9.60%</span>",BAJAJFINSV.NS
"<span data-order=""1338.60"">1338.60</span>","<span data-order=""1358.51"">1358.51</span>","<span data-order=""1370.71"">1370.71</span>","<span data-order=""1413.05"">1413.05</span>","<span data-order=""1447.43"">1447.43</span>","<span data-order=""-2.03"">-2.03</span>","<span data-order=""-8.01"">-8.01</span>",True,False,False,False,False,False,False,"<span data-order=""-5.25"">-5.25%</span>","<span data-order=""-6.36"">-6.36%</span>","<span data-order=""-10.03"">-10.03%</span>","<span data-order=""-4.40"">-4.40%</span>","<span data-order=""-6.40"">-6.40%</span>","<span data-order=""-17.61"">-17.61%</span>",NAUKRI.NS
"<span data-order=""998.90"">998.90</span>","<span data-order=""983.09"">983.09</span>","<span data-order=""927.98"">927.98</span>","<span data-order=""925.85"">925.85</span>","<span data-order=""870.04"">870.04</span>","<span data-order=""12.22"">12.22</span>","<span data-order=""5.32"">5.32</span>",True,False,True,True,True,True,False,"<span data-order=""12.51"">12.51%</span>","<span data-order=""9.44"">9.44%</span>","<span data-order=""40.36"">40.36%</span>","<span data-order=""13.37"">13.37%</span>","<span data-order=""9.40"">9.40%</span>","<span data-order=""32.78"">32.78%</span>",BAJFINANCE.NS
"<span data-order=""1828.00"">1828.00</span>","<span data-order=""1848.97"">1848.97</span>","<span data-order=""1832.27"">1832.27</span>","<span data-order=""1872.92"">1872.92</span>","<span data-order=""1913.48"">1913.48</span>","<span data-order=""-0.82"">-0.82</span>","<span data-order=""-6.68"">-6.68</span>",False,False,False,True,False,False,False,"<span data-order=""-1.18"">-1.18%</span>","<span data-order=""-4.41"">-4.41%</span>","<span data-order=""-5.70"">-5.70%</span>","<span data-order=""-0.33"">-0.33%</span>","<span data-order=""-4.45"">-4.45%</span>","<span data-order=""-13.28"">-13.28%</span>",ACC.NS
"<span data-order=""1660.10"">1660.10</span>","<span data-order=""1681.75"">1681.75</span>","<span data-order=""1635.62"">1635.62</span>","<span data-order=""1708.78"">1708.78</span>","<span data-order=""1608.67"">1608.67</span>","<span data-order=""3.45"">3.45</span>","<span data-order=""-1.71"">-1.71</span>",True,False,True,True,False,True,False,"<span data-order=""3.66"">3.66%</span>","<span data-order=""-8.98"">-8.98%</span>","<span data-order=""7.42"">7.42%</span>","<span data-order=""4.52"">4.52%</span>","<span data-order=""-9.02"">-9.02%</span>","<span data-order=""-0.16"">-0.16%</span>",APLAPOLLO.NS
"<span data-order=""743.20"">743.20</span>","<span data-order=""714.67"">714.67</span>","<span data-order=""731.99"">731.99</span>","<span data-order=""745.60"">745.60</span>","<span data-order=""660.07"">660.07</span>","<span data-order=""3.50"">3.50</span>","<span data-order=""-6.74"">-6.74</span>",True,False,True,False,False,True,False,"<span data-order=""-2.41"">-2.41%</span>","<span data-order=""6.88"">6.88%</span>","<span data-order=""30.54"">30.54%</span>","<span data-order=""-1.55"">-1.55%</span>","<span data-order=""6.84"">6.84%</span>","<span data-order=""22.95"">22.95%</span>",AUBANK.NS
"<span data-order=""896.35"">896.35</span>","<span data-order=""846.01"">846.01</span>","<span data-order=""820.25"">820.25</span>","<span data-order=""847.65"">847.65</span>","<span data-order=""822.08"">822.08</span>","<span data-order=""17.37"">17.37</span>","<span data-order=""2.83"">2.83</span>",True,False,False,True,False,True,False,"<span data-order=""8.75"">8.75%</span>","<span data-order=""1.96"">1.96%</span>","<span data-order=""30.14"">30.14%</span>","<span data-order=""9.61"">9.61%</span>","<span data-order=""1.92"">1.92%</span>","<span data-order=""22.56"">22.56%</span>",ADANIENSOL.NS
"<span data-order=""2592.70"">2592.70</span>","<span data-order=""2453.92"">2453.92</span>","<span data-order=""2396.29"">2396.29</span>","<span data-order=""2471.80"">2471.80</span>","<span data-order=""2403.08"">2403.08</span>","<span data-order=""13.28"">13.28</span>","<span data-order=""0.19"">0.19</span>",True,False,False,True,False,True,False,"<span data-order=""9.07"">9.07%</span>","<span data-order=""3.14"">3.14%</span>","<span data-order=""8.97"">8.97%</span>","<span data-order=""9.92"">9.92%</span>","<span data-order=""3.10"">3.10%</span>","<span data-order=""1.39"">1.39%</span>",ADANIENT.NS
"<span data-order=""1064.70"">1064.70</span>","<span data-order=""1012.85"">1012.85</span>","<span data-order=""980.46"">980.46</span>","<span data-order=""992.01"">992.01</span>","<span data-order=""970.84"">970.84</span>","<span data-order=""13.79"">13.79</span>","<span data-order=""5.03"">5.03</span>",True,False,True,True,False,True,False,"<span data-order=""10.15"">10.15%</span>","<span data-order=""6.27"">6.27%</span>","<span data-order=""5.75"">5.75%</span>","<span data-order=""11.00"">11.00%</span>","<span data-order=""6.23"">6.23%</span>","<span data-order=""-1.84"">-1.84%</span>",ADANIGREEN.NS
"<span data-order=""1422.70"">1422.70</span>","<span data-order=""1396.53"">1396.53</span>","<span data-order=""1369.86"">1369.86</span>","<span data-order=""1394.21"">1394.21</span>","<span data-order=""1277.40"">1277.40</span>","<span data-order=""6.78"">6.78</span>","<span data-order=""0.14"">0.14</span>",False,False,True,True,False,True,False,"<span data-order=""4.47"">4.47%</span>","<span data-order=""1.32"">1.32%</span>","<span data-order=""27.98"">27.98%</span>","<span data-order=""5.33"">5.33%</span>","<span data-order=""1.28"">1.28%</span>","<span data-order=""20.39"">20.39%</span>",ADANIPORTS.NS
"<span data-order=""152.51"">152.51</span>","<span data-order=""137.37"">137.37</span>","<span data-order=""125.75"">125.75</span>","<span data-order=""119.90"">119.90</span>","<span data-order=""111.55"">111.55</span>","<span data-order=""25.15"">25.15</span>","<span data-order=""29.13"">29.13</span>",True,False,True,True,True,True,False,"<span data-order=""27.90"">27.90%</span>","<span data-order=""38.47"">38.47%</span>","<span data-order=""42.00"">42.00%</span>","<span data-order=""28.76"">28.76%</span>","<span data-order=""38.43"">38.43%</span>","<span data-order=""34.42"">34.42%</span>",ADANIPOWER.NS
"<span data-order=""641.10"">641.10</span>","<span data-order=""632.38"">632.38</span>","<span data-order=""620.64"">620.64</span>","<span data-order=""641.50"">641.50</span>","<span data-order=""635.64"">635.64</span>","<span data-order=""7.36"">7.36</span>","<span data-order=""-0.90"">-0.90</span>",True,False,False,True,False,False,False,"<span data-order=""3.75"">3.75%</span>","<span data-order=""-4.70"">-4.70%</span>","<span data-order=""-4.25"">-4.25%</span>","<span data-order=""4.60"">4.60%</span>","<span data-order=""-4.75"">-4.75%</span>","<span data-order=""-11.83"">-11.83%</span>",ATGL.NS
"<span data-order=""299.85"">299.85</span>","<span data-order=""288.50"">288.50</span>","<span data-order=""279.41"">279.41</span>","<span data-order=""264.28"">264.28</span>","<span data-order=""221.05"">221.05</span>","<span data-order=""7.38"">7.38</span>","<span data-order=""11.66"">11.66</span>",True,False,True,True,True,True,False,"<span data-order=""2.94"">2.94%</span>","<span data-order=""36.91"">36.91%</span>","<span data-order=""71.96"">71.96%</span>","<span data-order=""3.79"">3.79%</span>","<span data-order=""36.86"">36.86%</span>","<span data-order=""64.38"">64.38%</span>",ABCAPITAL.NS
"<span data-order=""5433.00"">5433.00</span>","<span data-order=""5417.93"">5417.93</span>","<span data-order=""5246.35"">5246.35</span>","<span data-order=""5108.26"">5108.26</span>","<span data-order=""5064.62"">5064.62</span>","<span data-order=""2.44"">2.44</span>","<span data-order=""8.43"">8.43</span>",True,False,True,True,True,True,False,"<span data-order=""1.63"">1.63%</span>","<span data-order=""2.91"">2.91%</span>","<span data-order=""0.57"">0.57%</span>","<span data-order=""2.48"">2.48%</span>","<span data-order=""2.87"">2.87%</span>","<span data-order=""-7.01"">-7.01%</span>",ALKEM.NS
"<span data-order=""562.15"">562.15</span>","<span data-order=""573.02"">573.02</span>","<span data-order=""585.03"">585.03</span>","<span data-order=""574.72"">574.72</span>","<span data-order=""548.93"">548.93</span>","<span data-order=""-0.87"">-0.87</span>","<span data-order=""-5.79"">-5.79</span>",False,False,True,False,True,True,False,"<span data-order=""-5.11"">-5.11%</span>","<span data-order=""-0.52"">-0.52%</span>","<span data-order=""10.36"">10.36%</span>","<span data-order=""-4.25"">-4.25%</span>","<span data-order=""-0.56"">-0.56%</span>","<span data-order=""2.78"">2.78%</span>",AMBUJACEM.NS
"<span data-order=""7444.00"">7444.00</span>","<span data-order=""7763.80"">7763.80</span>","<span data-order=""7617.65"">7617.65</span>","<span data-order=""7359.41"">7359.41</span>","<span data-order=""7059.58"">7059.58</span>","<span data-order=""-2.97"">-2.97</span>","<span data-order=""2.05"">2.05</span>",True,False,True,True,True,True,False,"<span data-order=""-4.85"">-4.85%</span>","<span data-order=""5.03"">5.03%</span>","<span data-order=""6.07"">6.07%</span>","<span data-order=""-4.00"">-4.00%</span>","<span data-order=""4.99"">4.99%</span>","<span data-order=""-1.51"">-1.51%</span>",APOLLOHOSP.NS
"<span data-order=""141.23"">141.23</span>","<span data-order=""137.61"">137.61</span>","<span data-order=""130.28"">130.28</span>","<span data-order=""125.78"">125.78</span>","<span data-order=""116.60"">116.60</span>","<span data-order=""8.45"">8.45</span>","<span data-order=""13.90"">13.90</span>",False,False,True,True,True,True,False,"<span data-order=""7.80"">7.80%</span>","<span data-order=""18.37"">18.37%</span>","<span data-order=""34.47"">34.47%</span>","<span data-order=""8.66"">8.66%</span>","<span data-order=""18.33"">18.33%</span>","<span data-order=""26.89"">26.89%</span>",ASHOKLEY.NS
